ATRI,Declared,2021-03-31,0.0112017922867658,1.75,6.6,44286
CMCO,Estimated,2021-05-16,0.0048,0.06,0.24,44332
TMP,Estimated,2021-05-16,0.0274,0.54,2.12,44332
MSEX,Estimated,2021-06-01,0.0191,0.2725,1.31375,44348
TGP,Declared,2021-02-12,0.0800640512409927,0.25,0.94,44239
CMRE,Estimated,2021-05-05,0.0415,0.1,0.4,44321
FBNC,Estimated,2021-04-25,0.0179,0.18,0.72,44311
BPFH,Estimated,2021-05-19,0.0218,0.06,0.3,44335
BWLLF,Declared,2021-03-16,0,0.34,0,44271
SHYF,Declared,2021-03-25,0.00304043782304651,0.025,0.05,44280
STBA,Estimated,2021-05-25,0.0388,0.28,1.12,44341
SBSI,Declared,2021-03-04,0.0370156159629843,0.32,1.25,44259
AMSF,Declared,2021-03-26,0.0198222829801777,0.29,1.08,44281
SYBT,Declared,2021-04-01,0.0219200324741221,0.27,1.08,44287
ASOZY,Estimated,2021-07-02,0.0429,0.756642,0.756642,44379
SCU,Declared,2021-03-04,0.455426356589147,2.35,0.53,44259
SRCE,Estimated,2021-05-12,0.0255,0.29,1.13,44328
KFRC,Declared,2021-03-26,0.0179162609542356,0.23,0.8,44281
BRKL,Estimated,2021-05-26,0.0323,0.115,0.46,44342
DKL,Declared,2021-02-09,0.100635886093447,0.91,3.58,44236
XTEPY,Estimated,2021-05-16,0.0408,0.50881378970982,1.806093,44332
MGPI,Declared,2021-03-26,0.00751408891671884,0.12,0.48,44281
MHPSY,Estimated,2021-05-01,0.0492,0.2803,0.2803,44317
HEES,Declared,2021-03-12,0.0355641771742644,0.275,1.1,44267
GZTGF,Estimated,2020-12-08,0.0522,0.1274,0.3708,44173
DHC,Estimated,2021-05-18,0.0089,0.01,0.04,44334
PLOW,Declared,2021-03-31,0.0236612702366127,0.285,1.12,44286
MATW,Estimated,2021-05-22,0.0238,0.215,0.85,44338
RWT,Estimated,2021-03-29,0.0737,0.0546875,0.725,44284
SIHBY,Declared,2021-03-05,0.090988622754491,0.151951,0.146069,44260
NHC,Declared,2021-05-03,0.0299065420560747,0.52,2.08,44319
CHCT,Declared,2021-03-05,0.0390143737166324,0.4275,1.2675,44260
CLNC,Declared,2021-04-15,0.0484848484848484,0.1,0.2,44301
GABC,Estimated,2021-05-20,0.0198,0.21,0.78,44336
FFWM,Estimated,2021-05-15,0.0162,0.09,0.37,44331
IMKTA,Estimated,2021-04-14,0.0127,0.165,0.66,44300
BHLB,Estimated,2021-03-29,0.0238,0.12,0.48,44284
NXRT,Declared,2021-03-31,0.0332602339181286,0.34125,1.27875,44286
YITYY,Declared,2021-04-22,0.0306392727272727,0.042129,0.229049999999999,44308
AHH,Declared,2021-04-08,0.0464756003098373,0.15,0.44,44294
KREF,Estimated,2021-04-15,0.0933,0.43,1.72,44301
BHE,Estimated,2021-04-13,0.0225,0.16,0.64,44299
HCC,Declared,2021-03-08,0.010432968179447,0.05,0.2,44263
GEL,Declared,2021-02-12,0.0998336106489184,0.15,1,44239
CTS,Declared,2021-04-23,0.00497357786757848,0.04,0.16,44309
SCHL,Declared,2021-03-15,0.0208333333333333,0.15,0.6,44270
JBSS,Declared,2021-03-16,0.0075,2.5,0.65,44271
TSCFY,Declared,2021-06-01,0.0766029768467475,2.084367,2.404469,44348
OFG,Declared,2021-04-15,0.0165717244950802,0.08,0.28,44301
AOMOY,Estimated,2021-07-31,0.0666,0.0423150117243282,0.083978,44408
MBIN,Declared,2021-04-01,0.0105789009697325,0.09,0.32,44287
OUKPY,Declared,2021-05-19,0.0108699640287769,0.060437,0.054915,44335
AFIN,Estimated,2021-04-15,0.0823,0.2125,0.7291665,44301
APOG,Estimated,2021-05-16,0.0204,0.2,0.7625,44332
SCHN,Estimated,2021-05-01,0.0217,0.1875,0.75,44317
STTSY,Declared,2021-05-24,0.0291290967741935,0.451501,0.424238,44340
KRNY,Declared,2021-03-17,0.0317180616740088,0.09,0.32,44272
TPB,Declared,2021-04-09,0.00447154471544715,0.055,0.2,44295
NP,Declared,2021-03-02,0.0339840925524222,0.47,2.34999999999999,44257
EIG,Declared,2021-03-17,0.0300390507659957,0.25,1,44272
AUDC,Declared,2021-03-04,0.0112320112320112,0.16,0.27,44259
QADB,Estimated,2021-04-07,0.0052,0.06,0.24,44293
BANC,Declared,2021-04-01,0.0129310344827586,0.06,0.24,44287
LMAT,Declared,2021-03-25,0.0085619770383343,0.11,0.38,44280
GEO,Estimated,2021-05-01,0.2153,0.177083333333333,1.55,44317
HMST,Estimated,2021-05-24,0.0163,0.25,0.7,44340
SFL,Declared,2021-03-30,0.0795755968169761,0.15,1,44285
CNOB,Estimated,2021-06-01,0.0155,0.09,0.36,44348
SHGXY,Estimated,2021-07-14,0.0561,0.051608,0.051608,44391
FMBL,Declared,2021-03-31,0.0145945945945945,27,108,44286
SPH,Declared,2021-02-09,0.0788954635108481,0.3,1.79999999999999,44236
HFWA,Estimated,2021-05-24,0.0309,0.2,0.8,44340
SMP,Estimated,2021-06-01,0.0179,0.25,0.75,44348
MERC,Declared,2021-04-07,0.0169160702667534,0.065,0.3325,44293
COWN,Declared,2021-03-15,0.00945347119645494,0.08,0.2,44270
STNG,Declared,2021-03-15,0.02710027100271,0.1,0.4,44270
SII,Declared,2021-03-23,0.0286123032904148,0.25,0.48,44278
IRET,Estimated,2021-01-09,0.0298,0.7,2.09999999999999,44205
CDGXY,Estimated,2022-01-06,0.0993,0.208093477427978,0.49670097,44567
AGM,Declared,2021-03-31,0.0408115942028985,0.88,3.2,44286
ALTM,Declared,2021-03-31,0.11333585190782,1.5,0,44286
TGONF,Declared,2021-03-25,0.0397219463753723,0.1,0.4875,44280
SOIEF,Declared,2021-05-05,0.0381097560975609,0.25,0.5,44321
BCSF,Declared,2021-04-30,0.096728307254623,0.34,1.43,44316
RPT,Declared,2021-04-01,0.0273473108477666,0.075,0.22,44287
WNC,Declared,2021-04-29,0.0193003618817852,0.08,0.32,44315
EBSB,Declared,2021-04-01,0.0238805970149253,0.1,0.32,44287
ANDE,Declared,2021-04-21,0.026778882938026,0.175,0.7,44307
RBCAA,Declared,2021-04-16,0.0293054234062797,0.308,1.144,44302
IVR,Estimated,2021-04-26,0.1671,0.0032,0.65,44312
CMPFF,Estimated,2021-08-24,0.0679,0.0361770204653207,0.203665,44432
PFBC,Estimated,2021-04-21,0.0207,0.3,1.2,44307
UHT,Estimated,2021-03-31,0.0446,0.695,2.76,44286
GRC,Declared,2021-03-10,0.0193810565801813,0.155,0.59,44265
BFS,Estimated,2021-04-29,0.0599,0.53,2.12,44315
DHT,Estimated,2021-05-25,0.1935,0.0124999999999999,1.08,44341
WLKP,Declared,2021-02-19,0.07759670781893,0.4714,1.8856,44246
LKHLY,Estimated,2021-08-04,0.0876,3.50925667546136,1.612487,44412
WASH,Estimated,2021-04-08,0.0431,0.52,2.05,44294
PAHC,Declared,2021-03-24,0.0222531293463143,0.12,0.48,44279
KNL,Declared,2021-03-31,0.0147148988350705,0.06,0.33,44286
MNRL,Declared,2021-03-26,0.0726764500349406,0.26,1.13,44281
RNRTY,Estimated,2021-08-09,0.063,0.0370044605589567,0.329461,44417
MOHCY,Estimated,2021-01-16,0.0626,0.0225683627197955,0.45915,44212
WETF,Estimated,2021-05-24,0.0226,0.03,0.12,44340
OBNK,Estimated,2021-05-26,0.0112,0.1,0.385,44342
ADTN,Declared,2021-03-04,0.0213776722090261,0.09,0.36,44259
LBAI,Estimated,2021-05-17,0.0319,0.125,0.5,44333
NX,Estimated,2021-03-30,0.0132,0.08,0.32,44285
BVILY,Declared,2021-04-01,0.0216969371305749,0.20189,0.537385,44287
MYE,Estimated,2021-04-05,0.0244,0.135,0.54,44291
TRTX,Estimated,2021-04-22,0.0987,0.2,1.03,44308
AGX,Estimated,2021-03-29,0.02,0.25,1,44284
HBNC,Estimated,2021-04-22,0.0269,0.12,0.48,44308
NPK,Declared,2021-03-12,0.00977230528681716,5.25,1,44267
STFC,Estimated,2021-03-29,0.0213,0.1,0.4,44284
ACCO,Declared,2021-03-29,0.0320987654320987,0.065,0.26,44284
USLM,Declared,2021-03-12,0.00456686170971885,0.16,0.64,44267
ARR,Declared,2021-03-29,0.0994200497100248,0.1,1.16,44284
ABTX,Declared,2021-03-15,0.0127490039840637,0.12,0.4,44270
BY,Estimated,2021-05-23,0.009,0.06,0.18,44339
BMTC,Estimated,2021-06-01,0.0283,0.27,1.07,44348
CAI,Declared,2021-03-25,0.0272727272727272,0.3,0.5,44280
AAN,Estimated,2021-02-20,0.0075,0.045,0.165,44247
RMAX,Declared,2021-03-17,0.022051773729626,0.23,0.88,44272
FANH,Estimated,2021-03-23,0.0799,0.25,1.05,44278
UVSP,Estimated,2021-05-24,0.0318,0.2,0.8,44340
UFCS,Declared,2021-03-19,0.0203735144312393,0.15,1.14,44274
PBFX,Estimated,2021-02-28,0.1436,0.3,1.42,44255
PETS,Estimated,2021-05-12,0.0323,0.28,1.12,44328
TILE,Estimated,2021-03-18,0.0076,0.01,0.095,44273
CTBI,Declared,2021-04-01,0.0376896720509055,0.385,1.53,44287
NFBK,Estimated,2021-05-24,0.0321,0.11,0.44,44340
GSBC,Estimated,2021-04-12,0.0258,0.34,1.36,44298
EBIX,Declared,2021-03-15,0.0123051681706316,0.075,0.3,44270
GWAXY,Declared,2021-05-05,0.0379654120040691,0.1866,0.310122,44321
ATNI,Estimated,2021-04-08,0.014,0.17,0.68,44294
DEVOY,Estimated,2021-08-01,0.0525,0.029840123076923,0.235918,44409
GLT,Declared,2021-05-03,0.0336448598130841,0.135,0.535,44319
CBTX,Estimated,2021-04-15,0.0137,0.1,0.4,44301
RC,Declared,2021-03-18,0.0914634146341463,0.3,1.3,44273
HSII,Declared,2021-03-19,0.0167177486765115,0.15,0.6,44274
ADERY,Estimated,2021-01-14,0.0378,2.11035833512705,2.779321,44210
UMH,Declared,2021-03-15,0.044522554188635,0.19,0.72,44270
FBMS,Estimated,2021-05-25,0.014,0.13,0.45,44341
SCVL,Estimated,2021-04-25,0.0073,0.09,0.355,44311
MMX,Declared,2021-03-15,0.00829875518672199,0.01,0.04,44270
MOPHY,Declared,2021-04-12,0.03703125,0.1896,0.225458,44298
FBAK,Declared,2021-03-15,0.0595348837209302,3.2,12.8,44270
CPAC,Estimated,2021-12-28,0.0377,0.188302084921457,0.3185595,44558
CMTL,Estimated,2021-05-19,0.0149,0.1,0.4,44335
BPYU,Declared,2021-03-31,0.076,0.3325,0.9975,44286
EFC,Declared,2021-03-25,0.0763358778625954,0.1,1.21,44280
GLP,Declared,2021-02-12,0.105515587529976,0.55,1.8775,44239
TISCY,Estimated,2021-06-17,0.0346,0.155125,0.306448999999999,44364
QIWI,Estimated,2021-03-09,0.0964,0.216363636363636,1.03,44264
TRST,Declared,2021-04-01,0.0396075581395348,0.068125,0.2725,44287
QCRH,Declared,2021-04-07,0.00579710144927536,0.06,0.24,44293
HWKN,Estimated,2021-05-26,0.0188,0.245,1.175,44342
PZN,Estimated,2021-05-25,0.0369,0.00409090909090908,0.339999999999999,44341
GOOD,Declared,2021-03-31,0.0803961456102783,0.12515,1.5018,44286
CAPL,Declared,2021-02-09,0.116796440489432,0.525,2.1,44236
WINA,Estimated,2021-06-01,0.0059,0.0499999999999999,1.05,44348
GMRE,Estimated,2021-04-11,0.0594,0.2,0.8,44297
FF,Declared,2021-03-15,0.0163487738419618,0.06,0.24,44270
AMSWA,Declared,2021-05-21,0.0217821782178217,0.11,0.44,44337
UBA,Estimated,2021-04-15,0.0391,0.035,0.63,44301
HVT-A,Declared,2021-03-25,0.0220811482197074,0.2,0.72,44280
SPTN,Estimated,2021-03-31,0.0422,0.1925,0.77,44286
CPF,Declared,2021-03-15,0.0406539991162174,0.23,0.92,44270
CBLUY,Estimated,2021-07-15,0.0766,0.0340293611173406,0.53479,44392
ULH,Declared,2021-04-05,0.0179410508329773,0.105,0.21,44291
HVT,Declared,2021-03-25,0.0243295548797345,0.22,0.77,44280
UTL,Estimated,2021-05-26,0.036,0.38,1.505,44342
DRD,Declared,2021-03-18,0.119891069459757,0.271853,0.505484,44273
ETH,Declared,2021-04-22,0.039032006245121,0.25,0.669999999999999,44308
PEBO,Estimated,2021-05-22,0.0443,0.35,1.38,44338
CASS,Declared,2021-03-15,0.0250696378830083,0.27,1.08,44270
CAL,Estimated,2021-04-06,0.0177,0.07,0.28,44292
KRP,Declared,2021-02-08,0.0893066980023501,0.19,0.87,44235
CAC,Estimated,2021-04-29,0.0326,0.33,1.32,44315
BLX,Declared,2021-03-10,0.0655307994757536,0.25,1.135,44265
CURO,Declared,2021-03-02,0.0152038700760193,0.055,0.275,44257
FFIC,Declared,2021-03-26,0.0404819277108433,0.21,0.84,44281
AVD,Estimated,2021-04-06,0.002,0.02,0.04,44292
DCOM,Estimated,2021-05-12,0.0224,0.24,0.66,44328
IIIN,Declared,2021-03-26,0.0038860103626943,0.03,0.12,44281
GPMT,Estimated,2021-04-22,0.0358,0.2,0.4,44308
CSV,Estimated,2021-06-01,0.0133,0.1,0.4375,44348
AIV,Estimated,2021-02-28,0.4264,1.014851485,2.029702971,44255
IOCJY,Estimated,2021-03-30,0.0331,0.0177412381270559,0.043023,44285
MPX,Declared,2021-03-10,0.0237953599048185,0.1,0.36,44265
HTBK,Estimated,2021-05-26,0.0547,0.13,0.52,44342
VHI,Estimated,2021-03-17,0.0304,0.08,0.560963855,44272
CMO,Estimated,2021-04-20,0.1047,0.15,0.6,44306
BFC,Declared,2021-04-07,0.0120171673819742,0.21,0.81,44293
HMLP,Declared,2021-02-12,0.117333333333333,0.44,1.76,44239
SXC,Estimated,2021-06-01,0.0469,0.06,0.3,44348
GLOG,Declared,2021-03-11,0.0339558573853989,0.05,0.3,44266
YORW,Declared,2021-04-15,0.0180149002643595,0.1874,0.728,44301
BBSI,Estimated,2021-03-04,0.0169,0.3,1.2,44259
MSBI,Estimated,2021-05-19,0.0442,0.28,1.0825,44335
RICK,Declared,2021-03-26,0.00249027237354085,0.04,0.15,44281
FSP,Estimated,2021-05-18,0.0726,0.09,0.36,44334
CATC,Estimated,2021-05-25,0.0281,0.55,2.14,44341
CLAR,Estimated,2021-05-19,0.0029,0.025,0.05,44335
LXFR,Estimated,2021-05-04,0.0261,0.125,0.5,44320
LBC,Estimated,2021-05-16,0.0225,0.0575,0.23,44332
UBP,Estimated,2021-04-15,0.0421,0.03125,0.5625,44301
HIFS,Estimated,2021-04-13,0.0073,0.47,1.77,44299
HAFC,Estimated,2021-05-24,0.0222,0.05,0.38,44340
GCMG,Declared,2021-03-15,0.0257028112449799,0.06,0,44270
EBF,Estimated,2021-05-04,0.0454,0.225,0.9,44320
PGC,Estimated,2021-05-26,0.0073,0.05,0.2,44342
GBL,Declared,2021-03-30,0.00421052631578947,0.02,0.08,44285
SOI,Estimated,2021-03-07,0.0356,0.105,0.42,44262
MOV,Estimated,2021-05-05,0.0044,0.1,0.1,44321
CNBKA,Estimated,2021-05-16,0.0066,0.199553571428571,0.6,44332
CTT,Declared,2021-03-15,0.0528893241919686,0.135,0.54,44270
TG,Declared,2021-04-01,0.0314960629921259,0.12,0.48,44287
BMRC,Estimated,2021-05-12,0.0249,0.23,0.92,44328
DMLP,Declared,2021-02-11,0.0761225451688923,0.24226,1.391063,44238
INSW,Declared,2021-03-26,0.0138408304498269,0.06,0.24,44281
SRLP,Declared,2021-02-10,0.119784656796769,0.6675,2.67,44237
WSBF,Estimated,2021-05-02,0.0288,0.2,0.56,44318
CRD-A,Declared,2021-03-12,0.025531914893617,0.06,0.19,44267
SNR,Declared,2021-03-26,0.0425531914893617,0.065,0.325,44281
AROW,Declared,2021-03-15,0.0326428123038292,0.26,1.04,44270
CRD-B,Declared,2021-03-12,0.0263736263736263,0.06,0.17,44267
SBR,Estimated,2021-02-28,0.0761,0.102507527694114,2.2605,44255
NEWT,Declared,2021-03-31,0.0870322019147084,0.5,2.05,44286
NASB,Estimated,2021-03-24,0.0328,0.55,2.2,44279
VSEC,Estimated,2021-05-10,0.0093,0.09,0.36,44326
MBWM,Declared,2021-03-17,0.0396716826265389,0.29,1.12,44272
FLNG,Declared,2021-03-17,0.133779264214046,0.3,0.2,44272
AMOT,Estimated,2021-03-02,0.0025,0.03,0.12,44257
BDGE,Estimated,2021-01-30,0.0237,0.24,0.72,44226
HCKT,Declared,2021-04-08,0.0256081946222791,0.1,0.285,44294
ORC,Declared,2021-03-29,0.136125654450261,0.065,0.775,44284
OPY,Estimated,2021-05-26,0.0127,0.12,0.48,44342
KBAL,Declared,2021-04-15,0.0278207109737248,0.09,0.36,44301
NAT,Declared,2021-03-31,0.0269360269360269,0.02,0.45,44286
ARD,Declared,2021-04-01,0.0236779794790844,0.15,0.59,44287
BFST,Estimated,2021-05-28,0.0182,0.1,0.4,44344
CIO,Estimated,2021-04-25,0.0591,0.15,0.6,44311
HCI,Declared,2021-03-19,0.0276481769483324,0.4,1.6,44274
FCBC,Estimated,2021-05-19,0.039,0.25,1,44335
MLR,Estimated,2021-03-14,0.0182,0.18,0.72,44269
MOFG,Declared,2021-03-15,0.0327988338192419,0.225,0.88,44270
IBCP,Estimated,2021-05-16,0.0392,0.21,0.81,44332
CCAP,Declared,2021-04-15,0.0984984984984985,0.41,1.64,44301
CGAAY,Estimated,2020-11-15,0.0322,0.052176,0.052176,44150
CPSI,Estimated,2020-11-30,0.0095,0.1,0.3,44165
ACRE,Declared,2021-04-15,0.0955829109341057,0.02,1.32,44301
HBT,Estimated,2021-05-16,0.0372,0.15,0.6,44332
FLIC,Declared,2021-03-19,0.0409041980624327,0.19,0.74,44274
OLP,Estimated,2021-04-07,0.0841,0.45,1.8,44293
OTCM,Estimated,2021-03-23,0.0158,0.15,0.6,44278
LAND,Declared,2021-03-31,0.0301509223029625,0.04495,0.53775,44286
FISI,Declared,2021-04-02,0.039444850255661,0.27,1.04,44288
DX,Estimated,2021-04-01,0.094,0.13,1.77,44287
GNK,Declared,2021-03-17,0.00761904761904761,0.02,0.235,44272
AUTLY,Declared,2021-05-03,0.0338831239759694,0.3102,0.54482,44319
UVE,Declared,2021-03-18,0.0429818670248488,0.16,0.64,44273
VRS,Declared,2021-03-29,0.032,0.1,0.3,44284
CRAI,Estimated,2021-03-11,0.0172,0.26,0.95,44266
PKOH,Estimated,2021-05-26,0.0077,0.125,0.25,44342
CSWC,Declared,2021-03-31,0.0767123287671232,0.1,1.64,44286
CCBG,Declared,2021-03-22,0.0243013365735115,0.15,0.57,44277
BHB,Declared,2021-03-18,0.0314397999285459,0.22,0.88,44273
RGP,Declared,2021-03-18,0.0438871473354232,0.14,0.42,44273
APTS,Declared,2021-04-15,0.0850546780072904,0.175,0.7875,44301
KCLI,Estimated,2021-05-10,0.0251,0.27,1.08,44326
GBLI,Declared,2021-03-31,0.0342348510783978,0.25,1,44286
DGICA,Estimated,2021-05-16,0.0438,0.15,0.6,44332
BRY,Declared,2021-04-15,0.032258064516129,0.04,0.12,44301
CCNE,Declared,2021-03-15,0.0292977165015079,0.17,0.68,44270
GUDDY,Declared,2021-03-22,0.0607746478873239,0.38835,0.49861,44277
HOFT,Estimated,2021-03-31,0.0195,0.18,0.66,44286
WSR,Declared,2021-03-11,0.0459888770053475,0.035833,0.48,44266
FMNB,Declared,2021-03-31,0.0317919075144508,0.11,0.44,44286
SGU,Estimated,2021-05-02,0.0669,0.1325,0.655,44318
HESM,Estimated,2021-05-12,0.0837,0.4471,1.7561,44328
WTBA,Estimated,2021-05-24,0.0372,0.22,0.85,44340
MVBF,Declared,2021-03-15,0.0122699386503067,0.1,0.36,44270
NCMI,Estimated,2021-03-01,0.0847,0.07,0.4,44256
GWRS,Declared,2021-03-31,0.0168540103866128,0.02434,0.28992,44286
HTBI,Declared,2021-03-04,0.013828867761452,0.08,0.29,44259
SPKE,Declared,2021-03-15,0.0727181544633901,0.18125,0.725,44270
RRBI,Declared,2021-03-25,0.00539499036608863,0.07,0.24,44280
NOA,Declared,2021-04-09,0.010510460251046,0.0314,0.1191,44295
GNTY,Estimated,2021-04-13,0.0256,0.2,0.78,44299
RBB,Estimated,2021-05-12,0.0176,0.06,0.329999999999999,44328
HAYN,Declared,2021-03-15,0.0315073397780164,0.22,0.88,44270
PLPC,Estimated,2021-04-20,0.0109,0.2,0.8,44306
CYRLY,Estimated,2022-01-04,0.2779,0.0230133317557708,0.719649,44565
BSRR,Estimated,2021-05-12,0.034,0.21,0.81,44328
POWL,Declared,2021-03-17,0.0334082878252489,0.26,1.04,44272
TGLS,Estimated,2021-04-29,0.0149,0.0275,0.11,44315
RBNC,Estimated,2021-05-19,0.019,0.12,0.42,44335
INDT,Declared,2021-03-08,0,1.99,0,44263
CSTR,Estimated,2021-05-24,0.0123,0.05,0.2,44340
RM,Declared,2021-03-12,0.0247142415817114,0.2,0.2,44267
ARTNA,Estimated,2021-05-22,0.0274,0.2571,1.01339999999999,44338
SGC,Estimated,2021-05-26,0.0126,0.1,0.3,44342
SPFI,Estimated,2021-05-16,0.0083,0.05,0.16,44332
FLMN,Declared,2021-03-08,0.0759493670886076,0.075,0.255,44263
SONA,Estimated,2021-05-26,0.0282,0.1,0.4,44342
MIXT,Declared,2021-03-04,0.0195861771058315,0.068013,0.24722,44259
EBTC,Estimated,2021-06-01,0.0305,0.185,0.885,44348
OSBC,Estimated,2021-05-08,0.0033,0.01,0.04,44324
FPI,Declared,2021-04-15,0.0167224080267558,0.05,0.2,44301
IRCP,Estimated,2021-06-03,0.3469,1.50742725286884,3.815392,44350
CZNC,Estimated,2021-05-12,0.0516,0.27,1.08,44328
AMNB,Declared,2021-03-19,0.0348387096774193,0.27,1.08,44274
BHRB,Estimated,2021-06-01,0.0548,20,100,44348
LMRK,Declared,2021-02-12,0.0669456066945606,0.2,0.9675,44239
DBIN,Declared,2021-03-15,0.0186666666666666,0.28,0.54,44270
NVEC,Estimated,2021-05-26,0.0568,1,4,44342
VLGEA,Estimated,2021-04-21,0.0434,0.25,1,44307
SMBC,Estimated,2021-05-26,0.0166,0.16,0.61,44342
PTVCB,Declared,2021-03-10,0.0174596246180707,0.1,0.4,44265
NGL,Estimated,2021-02-13,0.319,0.05,0.89,44240
PTVCA,Declared,2021-03-10,0.0174596246180707,0.1,0.4,44265
UWMC,Declared,2021-04-06,0.0528401585204755,0.1,0,44292
INBK,Estimated,2021-04-15,0.0073,0.06,0.24,44301
SMBK,Estimated,2021-06-01,0.01,0.06,0.21,44348
NGVC,Declared,2021-03-17,0.0198863636363636,0.07,0.28,44272
CIVB,Estimated,2021-05-01,0.0234,0.12,0.45,44317
CNTHP,Estimated,2021-05-01,0.0547,0.82,3.28,44317
SMKUY,Declared,2021-06-04,0.0344396551724137,0.019975,0.03011,44351
BGFV,Estimated,2021-03-15,0.0185,0.1,0.25,44270
UTMD,Declared,2021-04-02,0.0135071090047393,0.285,1.125,44288
PFIS,Declared,2021-03-15,0.0353390639923591,0.37,1.44,44270
MCBC,Estimated,2021-05-25,0.0362,0.08,0.32,44341
ITIC,Estimated,2021-03-15,0.0116,0.44,1.76,44270
SMMF,Declared,2021-03-31,0.0282274802822748,0.17,0.68,44286
ESCA,Estimated,2021-03-14,0.0268,0.14,0.53,44269
PBNC,Estimated,2021-05-25,0.0247,0.23,0.865,44341
HBCP,Estimated,2021-05-19,0.0272,0.22,0.88,44335
PKE,Estimated,2021-05-04,0.0288,0.1,0.4,44320
FNLC,Estimated,2021-04-19,0.036,0.31,0.919999999999999,44305
RCKY,Declared,2021-03-16,0.0128469832530396,0.14,0.56,44271
BRT,Estimated,2021-04-07,0.0556,0.22,0.88,44293
GHL,Declared,2021-03-17,0.0132538104705102,0.05,0.2,44272
PKIN,Declared,2021-04-01,0.00166666666666666,0.02,0.01,44287
LCUT,Estimated,2021-05-12,0.0131,0.0425,0.17,44328
HRTG,Estimated,2021-04-05,0.0247,0.06,0.24,44291
UIHC,Declared,2021-03-09,0.0385852090032154,0.06,0.24,44264
FDBC,Declared,2021-03-10,0.0236686390532544,0.3,1.14,44265
VALU,Estimated,2021-05-11,0.0291,0.21,0.84,44327
ANH,Declared,2021-03-18,0.0577617328519855,0.04,0.2,44273
CNLHO,Estimated,2021-05-01,0.0443,0.5625,2.25,44317
EVC,Estimated,2021-03-31,0.0399,0.025,0.125,44286
ODC,Estimated,2021-05-26,0.0307,0.26,1.03,44342
BRG,Estimated,2021-04-05,0.0606,0.1625,0.65,44291
PCSB,Estimated,2021-05-26,0.0099,0.04,0.16,44342
FMAO,Estimated,2021-04-20,0.0286,0.17,0.66,44306
LMNR,Estimated,2021-04-15,0.0196,0.075,0.3,44301
AJX,Estimated,2021-02-28,0.0453,0.17,0.51,44255
FSBW,Estimated,2021-05-25,0.0147,0.26,0.89,44341
CNND,Estimated,2021-08-05,0.0359,3.6,7.1,44413
NATH,Declared,2021-03-05,0.0234270414993306,0.35,1.4,44260
HBB,Declared,2021-03-16,0.0216277746158224,0.095,0.37,44271
LYTS,Estimated,2021-05-09,0.0222,0.05,0.2,44325
GMLP,Declared,2021-02-12,0.0234883720930232,0.0202,0.4648,44239
NBN,Estimated,2021-05-24,0.0015,0.01,0.04,44340
ACNB,Declared,2021-03-15,0.0362187613183629,0.25,1,44270
CTO,Estimated,2021-02-28,0.0319,1.75576923076923,1.65,44255
TBNK,Estimated,2021-05-25,0.0374,0.23,0.92,44341
FLXS,Estimated,2021-04-04,0.0127,0.0227272727272727,0.42,44290
PFBI,Declared,2021-03-31,0.0386100386100386,0.15,0.6,44286
TSBK,Estimated,2021-05-26,0.0292,0.21,0.81,44342
FCBP,Declared,2021-03-04,0.0505305709954522,0.25,1,44259
BCBP,Estimated,2021-05-15,0.0423,0.14,0.56,44331
SALT,Estimated,2021-03-15,0.0175,0.05,0.35,44270
NETI,Declared,2021-03-12,0.0100857286938981,0.05,0,44267
NRIM,Declared,2021-03-19,0.0384515458560665,0.37,1.38,44274
ALCO,Estimated,2021-04-08,0.0152,0.18,0.449999999999999,44294
PKBK,Estimated,2021-05-16,0.0353,0.16,0.64,44332
MCEM,Declared,2021-03-15,0.0235321802565007,0.5,2,44270
CVCY,Estimated,2021-05-26,0.0249,0.11,0.44,44342
CZFS,Estimated,2021-03-29,0.0339,0.377117117117117,1.93,44284
ORRF,Estimated,2021-05-08,0.0354,0.18,0.69,44324
NRP,Estimated,2021-02-20,0.0796,0.45,1.35,44247
GPP,Declared,2021-02-12,0.0483383685800604,0.12,0.835,44239
NKSH,Estimated,2021-06-01,0.0419,0.72,1.39,44348
LCNB,Declared,2021-03-15,0.0447849145550972,0.19,0.73,44270
CSYJY,Declared,2021-06-02,0.0650567335243553,0.113524,0.306762,44349
PCB,Estimated,2021-05-19,0.0359,0.1,0.5,44335
KTYB,Declared,2021-03-31,0.0211111111111111,0.19,0.72,44286
ATLO,Estimated,2021-05-15,0.0437,0.25,1,44331
BSET,Estimated,2021-05-26,0.0215,0.08,0.455,44342
NWFL,Estimated,2021-05-01,0.0395,0.26,1.01,44317
SPOK,Declared,2021-03-30,0.0466417910447761,0.125,0.5,44285
UNTY,Declared,2021-03-26,0.0161209068010075,0.08,0.32,44281
BELFB,Declared,2021-04-30,0.0157746478873239,0.07,0.28,44316
HURC,Estimated,2021-04-20,0.0165,0.13,0.52,44306
WNEB,Estimated,2021-05-24,0.025,0.05,0.2,44340
CULP,Estimated,2021-04-18,0.0246,0.11,0.425,44304
BELFA,Declared,2021-04-30,0.0143712574850299,0.06,0.24,44316
GORO,Declared,2021-03-23,0.0148697397769516,0.0033333,0.0399999,44278
FRBA,Estimated,2021-05-26,0.0114,0.03,0.12,44342
GCBC,Estimated,2021-05-26,0.0197,0.12,0.47,44342
SAMG,Declared,2021-03-19,0.0455840455840455,0.16,0.64,44274
